Marca;Modelo;Tipo;Combustível;Impacto;Custo;Ano;Km;Cor;Cor_Tipo;Nº Portas;Dimensão;Capacidade_Carga;Ar Condicionado;Tipo de Caixa;Tração;Cavalos;Preço;Tecnologia;Segurança
Toyota;Prius;SUPERCAR;Elétrico;Sustentável;Baixo;2023;55182;Azul;Prolado;3;Pequeno;Pequeno;Sim;Manual;Traseira;98;79857.5;"Autopilot;GPS;PainelDigital;AssistenteEstacionamento;SOS;EcoMode;AssitenciaArranque;CruiseControl";"ABS;AssitenciaTrajetoria;Airbags;ControleTração;AssistenteTravagem"
Chevrolet;Spark;SUPERCAR;Diesel;Alto;Normal;2013;78143;Cinza;Fluorescente;3;Pequeno;Pequeno;Sim;Automática;4x4;65;18127.84;"CruiseControl;AssitenciaArranque;AssistenteEstacionamento;GPS;SOS;Autopilot";"Airbags;AssistenteTravagem;AssitenciaTrajetoria"
Toyota;Corolla;SUV;Diesel;Alto;Normal;2023;57035;Cinza;Metalico;5;Grande;Grande;Sim;Manual;Dianteira;497;49950.83;"GPS;AssistenteEstacionamento;PainelDigital;CruiseControl;AssitenciaArranque;Autopilot";"ABS;AssitenciaTrajetoria;Airbags;AssistenteTravagem"
Mercedes;GLE;COUPE;Elétrico;Sustentável;Baixo;2019;32364;Cinza;Metalico;5;Pequeno;Pequeno;Sim;Manual;4x4;222;113518.66;"Autopilot;GPS;PainelDigital;AssistenteEstacionamento;SOS;EcoMode;AssitenciaArranque;CruiseControl";"ABS;AssitenciaTrajetoria;Airbags;ControleTração;AssistenteTravagem"
Tesla;Model X;CUV;Diesel;Alto;Normal;2007;174549;Vermelho;Cromado;5;Grande;Grande;Não;Manual;Dianteira;239;22245.52;"Autopilot;AssitenciaArranque;PainelDigital";"AssistenteTravagem;ABS;AssitenciaTrajetoria;Airbags"
Honda;Accord;SUV;Gasolina;Baixo;Elevado;2002;166094;Preto;Cromado;5;Grande;Grande;Não;Automática;Traseira;215;79227.35;"EcoMode;CruiseControl;AssistenteEstacionamento";"AssistenteTravagem;ABS;Airbags;ControleTração;AssitenciaTrajetoria"
Chevrolet;Suburban;SUV;Elétrico;Sustentável;Baixo;2016;44014;Verde;Cromado;3;Grande;Grande;Sim;Manual;4x4;591;101577.12;"Autopilot;GPS;PainelDigital;AssistenteEstacionamento;SOS;EcoMode;AssitenciaArranque;CruiseControl";"ABS;AssitenciaTrajetoria;Airbags;ControleTração;AssistenteTravagem"
BMW;i8;Hatch Back;Diesel;Alto;Normal;2002;226245;Verde;Fluorescente;3;Pequeno;Grande;Não;Manual;4x4;79;44983.37;"PainelDigital;EcoMode;SOS";"ABS;Airbags;AssistenteTravagem;AssitenciaTrajetoria;ControleTração"
Porsche;911;SUV;Diesel;Alto;Normal;1999;205799;Vermelho;Prolado;5;Grande;Grande;Não;Manual;Traseira;451;15963.08;"PainelDigital;AssistenteEstacionamento;GPS;EcoMode";"Airbags;ABS;AssistenteTravagem"
Honda;Accord;Hatch Back;Elétrico;Sustentável;Baixo;2016;30059;Vermelho;Cromado;3;Pequeno;Grande;Sim;Manual;Traseira;188;54205.09;"Autopilot;GPS;PainelDigital;AssistenteEstacionamento;SOS;EcoMode;AssitenciaArranque;CruiseControl";"ABS;AssitenciaTrajetoria;Airbags;ControleTração;AssistenteTravagem"
Audi;A4;CUV;Gasolina;Baixo;Elevado;2023;35251;Prata;Cromado;5;Grande;Grande;Sim;Manual;Dianteira;112;32322.48;"GPS;AssitenciaArranque;PainelDigital;SOS";"AssitenciaTrajetoria;ABS;Airbags"
Honda;CR-V;SUV;Gasolina;Baixo;Elevado;2013;161276;Verde;Metalico;3;Grande;Grande;Sim;Automática;Traseira;67;71872.13;"AssitenciaArranque;Autopilot;CruiseControl;GPS;SOS;PainelDigital";"ControleTração;ABS;Airbags;AssitenciaTrajetoria;AssistenteTravagem"
Ford;Fiesta;SUPERCAR;Gasolina;Baixo;Elevado;2010;110088;Verde;Prolado;5;Pequeno;Pequeno;Sim;Automática;Traseira;280;112833.17;"AssitenciaArranque;GPS;Autopilot";"ABS;AssitenciaTrajetoria;AssistenteTravagem;ControleTração;Airbags"
Toyota;Yaris;CUV;Elétrico;Sustentável;Baixo;2017;32833;Verde;Prolado;3;Grande;Grande;Sim;Manual;4x4;592;53826.49;"Autopilot;GPS;PainelDigital;AssistenteEstacionamento;SOS;EcoMode;AssitenciaArranque;CruiseControl";"ABS;AssitenciaTrajetoria;Airbags;ControleTração;AssistenteTravagem"
Porsche;911;CUV;Elétrico;Sustentável;Baixo;2020;39702;Vermelho;Cromado;5;Grande;Grande;Sim;Manual;Dianteira;405;71773.55;"Autopilot;GPS;PainelDigital;AssistenteEstacionamento;SOS;EcoMode;AssitenciaArranque;CruiseControl";"ABS;AssitenciaTrajetoria;Airbags;ControleTração;AssistenteTravagem"
Chevrolet;Tahoe;Sedan;Gasolina;Baixo;Elevado;2023;50312;Azul;Prolado;5;Pequeno;Grande;Sim;Automática;Dianteira;160;86634.01;"Autopilot;SOS;CruiseControl;GPS;PainelDigital;AssistenteEstacionamento;EcoMode";"AssistenteTravagem;ControleTração;AssitenciaTrajetoria;ABS;Airbags"
Toyota;Camry;SUPERCAR;Elétrico;Sustentável;Baixo;2016;55322;Preto;Fosco;5;Pequeno;Pequeno;Sim;Manual;Traseira;122;7257.64;"Autopilot;GPS;PainelDigital;AssistenteEstacionamento;SOS;EcoMode;AssitenciaArranque;CruiseControl";"ABS;AssitenciaTrajetoria;Airbags;ControleTração;AssistenteTravagem"
Tesla;Model S;CUV;Elétrico;Sustentável;Baixo;2020;33116;Prata;Cromado;5;Grande;Grande;Sim;Automática;Traseira;294;63065.15;"Autopilot;GPS;PainelDigital;AssistenteEstacionamento;SOS;EcoMode;AssitenciaArranque;CruiseControl";"ABS;AssitenciaTrajetoria;Airbags;ControleTração;AssistenteTravagem"
Volkswagen;Jetta;Sedan;Diesel;Alto;Normal;1998;233386;Azul;Prolado;5;Pequeno;Grande;Não;Manual;4x4;570;94739.5;"AssistenteEstacionamento;EcoMode;PainelDigital;AssitenciaArranque;CruiseControl;Autopilot;SOS";"AssitenciaTrajetoria;AssistenteTravagem;ABS;ControleTração;Airbags"
Audi;Q7;CUV;Gasolina;Baixo;Elevado;2014;69706;Vermelho;Cromado;5;Grande;Grande;Sim;Automática;Dianteira;61;37308.24;"Autopilot;CruiseControl;GPS;AssitenciaArranque;AssistenteEstacionamento";"ABS;Airbags;ControleTração"
BMW;i8;Sedan;Gasolina;Baixo;Elevado;2007;154181;Verde;Metalico;3;Pequeno;Grande;Sim;Manual;Dianteira;503;5669.21;"Autopilot;EcoMode;AssistenteEstacionamento;SOS;AssitenciaArranque;CruiseControl";"AssistenteTravagem;ABS;Airbags;AssitenciaTrajetoria"
Porsche;Panamera;SUPERCAR;Diesel;Alto;Normal;2022;53272;Azul;Prolado;3;Pequeno;Pequeno;Sim;Manual;Traseira;130;21633.91;"AssistenteEstacionamento;SOS;GPS;Autopilot";"Airbags;ABS;AssitenciaTrajetoria"
Chevrolet;Cruze;SUV;Diesel;Alto;Normal;2014;87774;Branco;Cromado;3;Grande;Grande;Sim;Automática;Dianteira;524;96586.61;"EcoMode;SOS;CruiseControl;Autopilot";"AssitenciaTrajetoria;Airbags;ABS;AssistenteTravagem"
Mercedes;GLE;Sedan;Diesel;Alto;Normal;2015;66286;Prata;Fosco;3;Pequeno;Grande;Sim;Manual;Dianteira;75;7378.93;"AssistenteEstacionamento;GPS;Autopilot";"Airbags;ControleTração;AssistenteTravagem;ABS;AssitenciaTrajetoria"
Audi;TT;Sedan;Diesel;Alto;Normal;2018;108926;Branco;Metalico;5;Pequeno;Grande;Sim;Manual;4x4;147;21287.02;"PainelDigital;AssitenciaArranque;SOS;Autopilot;GPS;AssistenteEstacionamento";"ABS;ControleTração;AssitenciaTrajetoria;AssistenteTravagem"
Chevrolet;Cruze;Sedan;Elétrico;Sustentável;Baixo;2022;41149;Cinza;Metalico;5;Pequeno;Grande;Sim;Automática;Dianteira;309;72928.73;"Autopilot;GPS;PainelDigital;AssistenteEstacionamento;SOS;EcoMode;AssitenciaArranque;CruiseControl";"ABS;AssitenciaTrajetoria;Airbags;ControleTração;AssistenteTravagem"
Ford;Escape;Sedan;Gasolina;Baixo;Elevado;2015;136790;Cinza;Prolado;5;Pequeno;Grande;Sim;Automática;4x4;382;85503.37;"PainelDigital;GPS;AssistenteEstacionamento;SOS;CruiseControl";"ABS;ControleTração;AssitenciaTrajetoria"
Toyota;Yaris;Hatch Back;Gasolina;Baixo;Elevado;2010;103113;Vermelho;Prolado;3;Pequeno;Grande;Sim;Manual;4x4;417;49225.65;"GPS;EcoMode;AssitenciaArranque;AssistenteEstacionamento;PainelDigital;CruiseControl;SOS";"ControleTração;AssitenciaTrajetoria;ABS"
Volkswagen;Tiguan;Sedan;Diesel;Alto;Normal;2018;99104;Branco;Prolado;5;Pequeno;Grande;Sim;Automática;Dianteira;180;52861.98;"PainelDigital;SOS;CruiseControl;AssistenteEstacionamento;AssitenciaArranque;Autopilot";"Airbags;ControleTração;AssistenteTravagem"
Volkswagen;Jetta;COUPE;Diesel;Alto;Normal;2003;236792;Prata;Fluorescente;5;Pequeno;Pequeno;Não;Automática;Traseira;599;119603.14;"AssitenciaArranque;CruiseControl;PainelDigital;SOS;Autopilot;GPS;EcoMode;AssistenteEstacionamento";"ABS;AssitenciaTrajetoria;ControleTração;AssistenteTravagem;Airbags"
Chevrolet;Malibu;SUPERCAR;Elétrico;Sustentável;Baixo;2016;48849;Verde;Fosco;5;Pequeno;Pequeno;Sim;Manual;4x4;495;31688.85;"Autopilot;GPS;PainelDigital;AssistenteEstacionamento;SOS;EcoMode;AssitenciaArranque;CruiseControl";"ABS;AssitenciaTrajetoria;Airbags;ControleTração;AssistenteTravagem"
Toyota;RAV4;Sedan;Elétrico;Sustentável;Baixo;2016;30743;Vermelho;Metalico;3;Pequeno;Grande;Sim;Automática;Dianteira;93;110178.18;"Autopilot;GPS;PainelDigital;AssistenteEstacionamento;SOS;EcoMode;AssitenciaArranque;CruiseControl";"ABS;AssitenciaTrajetoria;Airbags;ControleTração;AssistenteTravagem"
Chevrolet;Malibu;SUV;Gasolina;Baixo;Elevado;2015;97958;Preto;Cromado;3;Grande;Grande;Sim;Manual;Dianteira;555;88285.2;"PainelDigital;AssitenciaArranque;AssistenteEstacionamento;EcoMode;SOS;CruiseControl;GPS;Autopilot";"ControleTração;ABS;AssistenteTravagem"
Chevrolet;Tahoe;Sedan;Elétrico;Sustentável;Baixo;2022;39796;Azul;Fosco;5;Pequeno;Grande;Sim;Automática;4x4;532;62585.8;"Autopilot;GPS;PainelDigital;AssistenteEstacionamento;SOS;EcoMode;AssitenciaArranque;CruiseControl";"ABS;AssitenciaTrajetoria;Airbags;ControleTração;AssistenteTravagem"
Tesla;Model S;SUV;Diesel;Alto;Normal;2016;178331;Verde;Cromado;3;Grande;Grande;Sim;Manual;Traseira;411;20601.81;"GPS;EcoMode;AssitenciaArranque;SOS;Autopilot";"Airbags;AssitenciaTrajetoria;ControleTração;AssistenteTravagem;ABS"
Volkswagen;Polo;SUV;Gasolina;Baixo;Elevado;2017;85619;Verde;Cromado;5;Grande;Grande;Sim;Automática;Traseira;217;50121.9;"Autopilot;AssistenteEstacionamento;SOS;AssitenciaArranque;CruiseControl;EcoMode";"AssitenciaTrajetoria;AssistenteTravagem;ControleTração;ABS;Airbags"
Porsche;Macan;Sedan;Elétrico;Sustentável;Baixo;2017;49593;Azul;Metalico;3;Pequeno;Grande;Sim;Manual;4x4;129;22824.95;"Autopilot;GPS;PainelDigital;AssistenteEstacionamento;SOS;EcoMode;AssitenciaArranque;CruiseControl";"ABS;AssitenciaTrajetoria;Airbags;ControleTração;AssistenteTravagem"
Audi;A4;COUPE;Diesel;Alto;Normal;1996;216802;Branco;Metalico;3;Pequeno;Pequeno;Não;Automática;4x4;456;8358.24;"Autopilot;AssistenteEstacionamento;EcoMode;CruiseControl;SOS;AssitenciaArranque;PainelDigital;GPS";"Airbags;ControleTração;AssistenteTravagem;AssitenciaTrajetoria"
Porsche;Panamera;Sedan;Gasolina;Baixo;Elevado;2022;41729;Verde;Fosco;5;Pequeno;Grande;Sim;Manual;4x4;573;92875.2;"GPS;EcoMode;SOS;PainelDigital;AssistenteEstacionamento";"ABS;AssitenciaTrajetoria;Airbags;ControleTração"
Chevrolet;Tahoe;Sedan;Elétrico;Sustentável;Baixo;2020;32394;Prata;Metalico;5;Pequeno;Grande;Sim;Manual;Traseira;222;74309.85;"Autopilot;GPS;PainelDigital;AssistenteEstacionamento;SOS;EcoMode;AssitenciaArranque;CruiseControl";"ABS;AssitenciaTrajetoria;Airbags;ControleTração;AssistenteTravagem"
Toyota;Corolla;SUV;Elétrico;Sustentável;Baixo;2021;57554;Preto;Cromado;3;Grande;Grande;Sim;Manual;Dianteira;573;116085.67;"Autopilot;GPS;PainelDigital;AssistenteEstacionamento;SOS;EcoMode;AssitenciaArranque;CruiseControl";"ABS;AssitenciaTrajetoria;Airbags;ControleTração;AssistenteTravagem"
BMW;X5;Hatch Back;Elétrico;Sustentável;Baixo;2020;41324;Azul;Prolado;3;Pequeno;Grande;Sim;Manual;Dianteira;539;114531.72;"Autopilot;GPS;PainelDigital;AssistenteEstacionamento;SOS;EcoMode;AssitenciaArranque;CruiseControl";"ABS;AssitenciaTrajetoria;Airbags;ControleTração;AssistenteTravagem"
Chevrolet;Spark;CUV;Elétrico;Sustentável;Baixo;2021;47978;Prata;Fosco;3;Grande;Grande;Sim;Automática;4x4;483;17391.63;"Autopilot;GPS;PainelDigital;AssistenteEstacionamento;SOS;EcoMode;AssitenciaArranque;CruiseControl";"ABS;AssitenciaTrajetoria;Airbags;ControleTração;AssistenteTravagem"
Mercedes;C-Class;Hatch Back;Diesel;Alto;Normal;2015;126770;Prata;Fluorescente;5;Pequeno;Grande;Sim;Automática;4x4;217;24177.94;"AssitenciaArranque;PainelDigital;Autopilot;SOS;CruiseControl";"Airbags;AssitenciaTrajetoria;ControleTração;ABS"
Mercedes;A-Class;CUV;Diesel;Alto;Normal;2009;155040;Cinza;Cromado;3;Grande;Grande;Sim;Manual;Traseira;330;64721.69;"SOS;AssitenciaArranque;Autopilot;AssistenteEstacionamento;GPS;CruiseControl;PainelDigital";"AssitenciaTrajetoria;ControleTração;Airbags;AssistenteTravagem"
Honda;Fit;COUPE;Elétrico;Sustentável;Baixo;2017;46738;Preto;Cromado;5;Pequeno;Pequeno;Sim;Automática;4x4;195;117804.63;"Autopilot;GPS;PainelDigital;AssistenteEstacionamento;SOS;EcoMode;AssitenciaArranque;CruiseControl";"ABS;AssitenciaTrajetoria;Airbags;ControleTração;AssistenteTravagem"
Toyota;Yaris;CUV;Diesel;Alto;Normal;2009;75208;Vermelho;Prolado;5;Grande;Grande;Sim;Automática;Dianteira;148;76681.35;"PainelDigital;GPS;AssitenciaArranque";"AssistenteTravagem;ControleTração;ABS"
Chevrolet;Tahoe;Hatch Back;Elétrico;Sustentável;Baixo;2018;46014;Azul;Metalico;5;Pequeno;Grande;Sim;Manual;Dianteira;409;48478.35;"Autopilot;GPS;PainelDigital;AssistenteEstacionamento;SOS;EcoMode;AssitenciaArranque;CruiseControl";"ABS;AssitenciaTrajetoria;Airbags;ControleTração;AssistenteTravagem"
BMW;5 Series;SUPERCAR;Diesel;Alto;Normal;2015;159209;Vermelho;Fosco;5;Pequeno;Pequeno;Sim;Automática;Dianteira;118;71745.41;"CruiseControl;AssistenteEstacionamento;PainelDigital";"AssistenteTravagem;ControleTração;Airbags"
Tesla;Model 3;SUPERCAR;Diesel;Alto;Normal;2017;179268;Vermelho;Cromado;5;Pequeno;Pequeno;Sim;Automática;4x4;120;46959.11;"GPS;CruiseControl;Autopilot";"AssistenteTravagem;Airbags;AssitenciaTrajetoria;ControleTração;ABS"
Honda;Fit;COUPE;Gasolina;Baixo;Elevado;2007;248263;Prata;Metalico;3;Pequeno;Pequeno;Sim;Automática;Traseira;451;27431.15;"GPS;AssistenteEstacionamento;Autopilot;AssitenciaArranque;EcoMode";"AssistenteTravagem;Airbags;ABS"
Honda;Fit;Sedan;Gasolina;Baixo;Elevado;1998;151719;Prata;Fluorescente;5;Pequeno;Grande;Sim;Automática;Traseira;278;98071.51;"CruiseControl;GPS;AssistenteEstacionamento;Autopilot;SOS;AssitenciaArranque;EcoMode;PainelDigital";"AssitenciaTrajetoria;Airbags;AssistenteTravagem;ABS;ControleTração"
Tesla;Model Y;Hatch Back;Gasolina;Baixo;Elevado;2003;211205;Cinza;Fluorescente;3;Pequeno;Grande;Sim;Automática;Traseira;240;77807.58;"EcoMode;Autopilot;AssitenciaArranque;AssistenteEstacionamento;SOS";"AssitenciaTrajetoria;ABS;ControleTração;Airbags"
Porsche;Panamera;Sedan;Gasolina;Baixo;Elevado;2009;75995;Cinza;Fluorescente;3;Pequeno;Grande;Sim;Automática;4x4;397;12594.92;"AssitenciaArranque;Autopilot;PainelDigital;CruiseControl";"ControleTração;AssistenteTravagem;ABS"
Honda;Fit;COUPE;Diesel;Alto;Normal;1999;228281;Cinza;Prolado;3;Pequeno;Pequeno;Sim;Manual;4x4;120;26300.82;"EcoMode;GPS;AssitenciaArranque;SOS;PainelDigital;AssistenteEstacionamento";"AssitenciaTrajetoria;Airbags;ABS"
Mercedes;A-Class;COUPE;Elétrico;Sustentável;Baixo;2020;39711;Branco;Prolado;5;Pequeno;Pequeno;Sim;Manual;4x4;204;45936.88;"Autopilot;GPS;PainelDigital;AssistenteEstacionamento;SOS;EcoMode;AssitenciaArranque;CruiseControl";"ABS;AssitenciaTrajetoria;Airbags;ControleTração;AssistenteTravagem"
Chevrolet;Spark;CUV;Gasolina;Baixo;Elevado;2005;167444;Vermelho;Fosco;5;Grande;Grande;Sim;Manual;4x4;397;10123.26;"Autopilot;AssitenciaArranque;AssistenteEstacionamento;GPS;EcoMode";"ControleTração;Airbags;ABS;AssitenciaTrajetoria;AssistenteTravagem"
Tesla;Model X;SUV;Gasolina;Baixo;Elevado;2023;46761;Cinza;Prolado;5;Grande;Grande;Sim;Manual;Traseira;382;38077.55;"SOS;EcoMode;CruiseControl";"Airbags;AssistenteTravagem;ABS"
Volkswagen;Golf;SUV;Diesel;Alto;Normal;2018;149376;Azul;Cromado;3;Grande;Grande;Sim;Manual;Dianteira;497;115577.88;"EcoMode;SOS;AssistenteEstacionamento;CruiseControl;AssitenciaArranque;PainelDigital";"ABS;AssistenteTravagem;ControleTração;AssitenciaTrajetoria"
Volkswagen;Polo;CUV;Gasolina;Baixo;Elevado;2001;213703;Verde;Fosco;5;Grande;Grande;Sim;Automática;4x4;518;10156.29;"Autopilot;SOS;CruiseControl;EcoMode;GPS";"AssitenciaTrajetoria;Airbags;ControleTração;ABS;AssistenteTravagem"
Honda;Accord;COUPE;Gasolina;Baixo;Elevado;2017;105619;Prata;Fosco;3;Pequeno;Pequeno;Sim;Manual;4x4;427;41707.11;"SOS;EcoMode;AssistenteEstacionamento;PainelDigital;CruiseControl;AssitenciaArranque;Autopilot;GPS";"ABS;AssistenteTravagem;ControleTração;Airbags"
Tesla;Model Y;Sedan;Diesel;Alto;Normal;2020;118488;Prata;Cromado;5;Pequeno;Grande;Sim;Manual;4x4;580;72591.41;"AssistenteEstacionamento;GPS;SOS;PainelDigital;CruiseControl;EcoMode;Autopilot";"ABS;AssistenteTravagem;ControleTração;AssitenciaTrajetoria;Airbags"
Tesla;Model Y;Hatch Back;Gasolina;Baixo;Elevado;2023;40088;Branco;Metalico;5;Pequeno;Grande;Sim;Automática;Traseira;440;101078.97;"AssitenciaArranque;AssistenteEstacionamento;PainelDigital";"Airbags;AssistenteTravagem;AssitenciaTrajetoria;ControleTração;ABS"
BMW;i8;Hatch Back;Diesel;Alto;Normal;2002;218274;Branco;Fosco;3;Pequeno;Grande;Não;Manual;4x4;460;114811.26;"CruiseControl;GPS;SOS;AssitenciaArranque";"AssistenteTravagem;ABS;ControleTração"
Mercedes;GLE;CUV;Elétrico;Sustentável;Baixo;2019;39518;Prata;Metalico;5;Grande;Grande;Sim;Manual;Traseira;89;9089.87;"Autopilot;GPS;PainelDigital;AssistenteEstacionamento;SOS;EcoMode;AssitenciaArranque;CruiseControl";"ABS;AssitenciaTrajetoria;Airbags;ControleTração;AssistenteTravagem"
Toyota;RAV4;SUPERCAR;Elétrico;Sustentável;Baixo;2022;52765;Cinza;Fluorescente;5;Pequeno;Pequeno;Sim;Manual;Traseira;103;74208.93;"Autopilot;GPS;PainelDigital;AssistenteEstacionamento;SOS;EcoMode;AssitenciaArranque;CruiseControl";"ABS;AssitenciaTrajetoria;Airbags;ControleTração;AssistenteTravagem"
Toyota;Camry;COUPE;Gasolina;Baixo;Elevado;2023;44828;Preto;Prolado;3;Pequeno;Pequeno;Sim;Manual;Traseira;326;84460.7;"Autopilot;GPS;CruiseControl;SOS;AssistenteEstacionamento;EcoMode;AssitenciaArranque;PainelDigital";"AssistenteTravagem;ABS;ControleTração;Airbags"
Toyota;RAV4;COUPE;Elétrico;Sustentável;Baixo;2019;32326;Prata;Prolado;3;Pequeno;Pequeno;Sim;Manual;4x4;178;22078.0;"Autopilot;GPS;PainelDigital;AssistenteEstacionamento;SOS;EcoMode;AssitenciaArranque;CruiseControl";"ABS;AssitenciaTrajetoria;Airbags;ControleTração;AssistenteTravagem"
Audi;TT;CUV;Diesel;Alto;Normal;2017;113293;Preto;Cromado;5;Grande;Grande;Sim;Automática;Dianteira;575;117496.37;"CruiseControl;GPS;Autopilot;EcoMode;PainelDigital";"ABS;AssistenteTravagem;AssitenciaTrajetoria;ControleTração;Airbags"
Toyota;Camry;CUV;Diesel;Alto;Normal;2012;113374;Prata;Prolado;3;Grande;Grande;Sim;Automática;4x4;561;25537.35;"SOS;Autopilot;PainelDigital";"ControleTração;AssitenciaTrajetoria;ABS"
Tesla;Model 3;CUV;Gasolina;Baixo;Elevado;2022;43606;Vermelho;Fluorescente;3;Grande;Grande;Sim;Automática;Traseira;400;110287.54;"EcoMode;PainelDigital;GPS;CruiseControl;Autopilot;AssistenteEstacionamento;SOS";"ControleTração;ABS;Airbags;AssistenteTravagem;AssitenciaTrajetoria"
BMW;i8;SUPERCAR;Gasolina;Baixo;Elevado;2001;150391;Vermelho;Fluorescente;5;Pequeno;Pequeno;Não;Manual;Traseira;79;50111.92;"GPS;EcoMode;Autopilot;AssitenciaArranque;CruiseControl;PainelDigital;SOS;AssistenteEstacionamento";"Airbags;AssistenteTravagem;ABS;AssitenciaTrajetoria;ControleTração"
Porsche;Taycan;CUV;Gasolina;Baixo;Elevado;2006;212106;Verde;Cromado;3;Grande;Grande;Sim;Automática;Traseira;132;54606.09;"CruiseControl;SOS;AssitenciaArranque;Autopilot;EcoMode";"ControleTração;Airbags;ABS;AssistenteTravagem"
Audi;Q7;SUPERCAR;Diesel;Alto;Normal;2012;96899;Preto;Metalico;3;Pequeno;Pequeno;Sim;Automática;Traseira;395;38480.7;"CruiseControl;PainelDigital;Autopilot;AssitenciaArranque;GPS;AssistenteEstacionamento;SOS";"Airbags;AssistenteTravagem;ABS"
Tesla;Model 3;Sedan;Gasolina;Baixo;Elevado;2015;162281;Azul;Cromado;3;Pequeno;Grande;Sim;Automática;Dianteira;436;107120.26;"CruiseControl;EcoMode;AssistenteEstacionamento;SOS;PainelDigital";"ControleTração;ABS;AssitenciaTrajetoria;AssistenteTravagem"
Volkswagen;Passat;Sedan;Elétrico;Sustentável;Baixo;2021;47788;Cinza;Prolado;5;Pequeno;Grande;Sim;Manual;4x4;123;10001.38;"Autopilot;GPS;PainelDigital;AssistenteEstacionamento;SOS;EcoMode;AssitenciaArranque;CruiseControl";"ABS;AssitenciaTrajetoria;Airbags;ControleTração;AssistenteTravagem"
Mercedes;E-Class;SUV;Diesel;Alto;Normal;2010;83235;Cinza;Fluorescente;5;Grande;Grande;Sim;Automática;4x4;481;85108.56;"CruiseControl;AssitenciaArranque;Autopilot;AssistenteEstacionamento;GPS;PainelDigital;SOS;EcoMode";"Airbags;AssitenciaTrajetoria;AssistenteTravagem"
Mercedes;E-Class;COUPE;Diesel;Alto;Normal;1996;183537;Verde;Cromado;3;Pequeno;Pequeno;Não;Manual;Dianteira;484;108611.86;"Autopilot;PainelDigital;GPS;SOS;EcoMode;CruiseControl;AssitenciaArranque";"ABS;Airbags;AssistenteTravagem;AssitenciaTrajetoria;ControleTração"
Audi;Q5;SUPERCAR;Elétrico;Sustentável;Baixo;2023;44508;Azul;Fluorescente;5;Pequeno;Pequeno;Sim;Manual;Dianteira;106;90330.72;"Autopilot;GPS;PainelDigital;AssistenteEstacionamento;SOS;EcoMode;AssitenciaArranque;CruiseControl";"ABS;AssitenciaTrajetoria;Airbags;ControleTração;AssistenteTravagem"
Chevrolet;Cruze;Sedan;Diesel;Alto;Normal;2012;150210;Preto;Fosco;3;Pequeno;Grande;Sim;Automática;Traseira;85;77794.19;"SOS;AssitenciaArranque;EcoMode";"AssistenteTravagem;AssitenciaTrajetoria;Airbags;ABS"
Volkswagen;Golf;SUPERCAR;Gasolina;Baixo;Elevado;2001;213825;Cinza;Fluorescente;3;Pequeno;Pequeno;Sim;Manual;Dianteira;561;67924.94;"AssitenciaArranque;Autopilot;AssistenteEstacionamento;EcoMode;CruiseControl;GPS;SOS;PainelDigital";"Airbags;ABS;AssistenteTravagem;AssitenciaTrajetoria;ControleTração"
Volkswagen;Passat;COUPE;Gasolina;Baixo;Elevado;2009;83428;Vermelho;Fosco;3;Pequeno;Pequeno;Sim;Automática;Traseira;566;85259.8;"PainelDigital;Autopilot;AssistenteEstacionamento;EcoMode;AssitenciaArranque;CruiseControl;GPS";"AssitenciaTrajetoria;ABS;AssistenteTravagem"
Ford;Mustang;Hatch Back;Gasolina;Baixo;Elevado;2016;84620;Verde;Fluorescente;3;Pequeno;Grande;Sim;Manual;Traseira;282;29854.27;"CruiseControl;PainelDigital;AssitenciaArranque;SOS;AssistenteEstacionamento;EcoMode;GPS";"ABS;AssitenciaTrajetoria;AssistenteTravagem"
Honda;Fit;SUV;Elétrico;Sustentável;Baixo;2020;39494;Vermelho;Fosco;5;Grande;Grande;Sim;Manual;4x4;295;87396.88;"Autopilot;GPS;PainelDigital;AssistenteEstacionamento;SOS;EcoMode;AssitenciaArranque;CruiseControl";"ABS;AssitenciaTrajetoria;Airbags;ControleTração;AssistenteTravagem"
Mercedes;A-Class;Sedan;Diesel;Alto;Normal;2010;112064;Cinza;Metalico;5;Pequeno;Grande;Sim;Automática;Dianteira;582;114556.03;"Autopilot;SOS;EcoMode;AssitenciaArranque;AssistenteEstacionamento;PainelDigital";"AssistenteTravagem;ABS;ControleTração;AssitenciaTrajetoria"
Ford;Escape;CUV;Elétrico;Sustentável;Baixo;2018;30949;Prata;Fosco;3;Grande;Grande;Sim;Automática;Traseira;159;98554.41;"Autopilot;GPS;PainelDigital;AssistenteEstacionamento;SOS;EcoMode;AssitenciaArranque;CruiseControl";"ABS;AssitenciaTrajetoria;Airbags;ControleTração;AssistenteTravagem"
